"x","y"
79.3286143923256,66.8389085808356
95.434176809884,36.5439126149032
61.4160291190715,34.1853667573383
72.9160744726001,24.0280074506435
45.3949387555062,25.3860528587939
25.3237087157815,71.750211656471
99.4385658058065,32.2701231087485
46.7979706283802,78.4915053119981
68.7826638635314,6.0187790307191
68.1323587698002,10.0759153829252
32.9552174201617,50.6340453260824
50.6625522917538,16.1433871877192
30.5017639979135,60.5731710411258
46.8160193171286,14.1626728181111
71.862898918757,22.1372290168566
48.069115235064,12.8218784444508
53.7068690046616,46.1938451615752
90.8394228568043,42.3129546868466
62.3172174422071,62.4431640161746
33.1269183640115,51.6062320411611
23.1680290404607,62.3428924513342
90.8482312642812,42.3390563823348
23.4345673673461,65.7861787807236
55.6006881700933,51.0514160147583
73.8268749892905,83.5963475202384
69.301651519171,4.85008106529903
50.5478264030685,17.9793330273688
71.025637397297,91.779541734398
89.5634844621921,41.8224345623863
59.2294407091684,45.0915880276556
48.4020850598605,38.0253763641459
49.6287158299646,41.3980956553069
33.0309090357704,31.1119841340336
61.6147753371558,99.801291603716
47.9688788481733,17.5159082768312
66.1699157554548,10.0707006456925
64.1544945880399,19.2082835908734
44.9199130122227,52.9013269042434
51.2113852217174,95.4090990240635
49.8945298140455,77.8799820916726
53.2354059611842,35.1506326376081
47.7079135569564,79.0130771276435
57.3540132935263,9.93325412790567
91.5914103946318,41.152188021538
30.7667646382199,63.4296989460814
43.9716722378148,52.2613089598618
78.3804416868207,65.8247875604648
51.9004228319098,9.83159027824785
67.8334360259487,5.39532737085895
37.50460900842,45.5878034947783
49.9981129564271,78.0450665906928
29.1871595846884,37.7027307849474
59.3974133558198,18.4885014874412
76.2451550035742,79.5868206462769
57.8910622630183,80.9182208955059
31.1570778600813,29.5386700003636
66.9163156229266,10.5088940701289
39.2234918909415,50.8840432734211
33.9412025785906,77.407773068664
23.9450440387575,52.2493973449351
55.4159587971142,17.1330893584061
36.9403516523098,27.1801234290147
29.6314851456328,27.9943478136508
54.9026259185321,15.061375242205
61.7159477325242,19.2991710922042
67.1310345867034,46.5676599689861
54.2474436743077,38.9486700113452
34.4931615702719,31.0026129505947
42.201865293777,33.671247283725
61.4453382682146,34.2968674409939
62.5307130554447,67.4519095532739
50.9790010710053,9.36654468303269
35.8749973083891,27.003629476895
81.5337982907742,61.614647968258
22.783591183377,54.2215221155769
40.2896044944764,88.885890437741
53.5885540589459,44.8183719728794
50.0782409528106,30.4003735448011
71.1329729153766,62.2028671976054
31.0293933775882,51.4851668904888
67.5298751909087,4.64057521886284
27.7593489653674,50.8688898877132
66.0648092463468,98.5029866127193
36.7925129389108,80.1535460706962
64.4951939493664,10.5409734808574
47.9863476089584,94.6779489146203
48.8491266581024,37.556627363516
47.0161837445886,83.5763417179955
83.8461941363863,54.2076312663158
33.8112323106292,51.3195271460492
78.3449101799329,70.4512854015849
65.3003310636851,98.7961793168847
54.5644867819321,86.2498191549222
49.9249028312987,14.9328576157885
34.6069743856391,51.4824029523671
42.8090063736008,92.5718374999191
49.265374313455,85.1676749082433
74.0825417199231,12.2052364351863
59.653810261796,44.1072765279827
50.4541493782429,78.5585791381487
30.7532528489804,61.836734733838
72.1168905616164,90.9927475557873
74.8178199178803,80.5024180223841
69.6166480183108,22.3796396553534
48.5615412346241,77.9477931574997
30.236472768144,75.3984708229254
72.2605845157673,63.6557526922171
54.9956619472247,10.9641756370422
65.6778783178695,19.4552509355165
58.0893373261434,42.3112527941109
74.8078533249242,21.3158125651928
33.0374924358895,78.0727934852446
54.3560386486631,42.1707762059721
70.8542297226932,66.5965567928117
49.9408100334755,15.6313538232561
38.3664841466875,25.5624665643512
92.6786378147688,40.7042079056602
54.4284639463337,86.0626412146381
68.8410651416865,1.70927293251752
61.4663763237734,20.0554092744619
99.1718477179821,35.245572584236
67.7859355274452,1.88957133801531
47.4874142385664,8.40148970888756
67.8815925811929,93.7136420455089
35.8067983681563,30.878391524159
61.8576021744496,33.7459710661484
56.1308904044215,86.6549375088359
63.1755837458566,10.9097032069499
21.8015386050939,56.2980411825863
47.2505533166837,9.93024321503093
30.3949323870197,29.4155322486177
77.2744684894183,9.79654226146133
40.8377917983149,24.4645061435433
24.4415109888153,68.6727015168259
55.0535984920865,81.7360412540717
50.8064298567123,8.17033123264563
30.229098113297,61.6981844644857
51.7593751877802,85.4053397541042
53.170476862096,98.6076969671585
100.352689776391,32.7866145932934
70.1849493130829,8.19634235727312
53.9364224415091,54.6900019722873
57.9833291445824,41.453571549399
53.6406979066894,84.3970720283592
47.9378250796776,11.7149284492505
65.0824049692661,45.4297375373166
34.6273296045334,41.545332731322
29.2378414332892,62.6075805223369
30.812458893961,58.9717701658669
30.4388297921729,35.3806357348522
54.9902839498779,13.6926694430324
64.6145403051851,46.6808649366016
31.040872005345,63.7346013729289
52.0214300003321,11.18304549311
62.3932085116871,33.9839792238935
75.6426716492564,78.9548193981716
29.0568479014257,52.6497138490901
57.0881908599329,56.0357362983762
20.6352331150892,62.2436058629483
54.7999186065345,85.0468630100243
49.0591026778018,85.5266510919225
85.8820338509118,50.173475931862
32.1368221699331,62.8726793892659
31.7813940762585,62.1614185766852
52.7870951968247,37.0599648573643
47.4567342476607,32.215821530438
29.5469627615012,64.5782738576717
46.3731941446792,5.65499126894501
29.0481001234876,31.6524691724212
62.0295485170169,98.2210244205539
74.8572941024598,10.5658091506019
36.0800887605568,79.2293469890437
28.9228699178518,35.9452076855081
44.8459877244601,37.4703982007041
58.2040715536261,96.4935175613949
49.2854386257806,14.6885728714661
62.8245773787076,28.5743593504477
32.9191294671677,42.1481404325494
48.6009979940492,11.9333749277988
73.5492524037947,82.0791640371188
44.5418138102264,11.8108453913718
51.5542333521781,55.8192400946341
64.4529040906445,99.1822729139388
65.2581559746738,10.0731649606602
53.8636304078744,80.9095131555184
63.2684361318308,22.76869582262
55.6634289808121,39.1285015615753
55.8381470934371,15.1325455751761
46.4758302156933,15.8466220893843
78.569326052987,67.2134774536233
86.4933374829141,46.9386531313817
71.7607137193312,53.5047968346031
42.9382716445752,87.8648603793022
42.9960410420487,25.2355339749798
83.485949901627,56.4135264295607
41.0856694984333,31.2785755624607
75.1112640927881,77.1513281377213
65.5311663960172,25.758951033429
47.1532688403497,94.1014467758643
61.6963997762264,10.3881300554919
52.8254938672185,46.1604685805738
53.1776990680745,37.068317645068
79.0331852639529,71.8550760652479
93.1272512648498,39.7316074151992
93.6787453103254,39.0779881043932
68.3735547492385,2.30232082029468
68.7412511153091,22.4575671482603
29.4599607133795,59.6438033021535
52.4813296329775,15.050325689818
70.1139206504022,69.1802794237092
30.1208201147095,63.861993708966
28.5060662101668,59.1944040946393
21.6345008018393,60.753996475603
82.2477770707394,56.1356078444673
88.4189378995792,42.8665058380088
33.9626594602164,42.3124499595457
39.5156305557553,24.2775612807393
33.1650806361285,28.5217057489555
52.1149407505197,39.5322605858304
36.4163095236216,46.0227206219145
93.8302079184461,40.0414190861479
25.7069164285349,72.1200601438876
29.6300384020557,50.1865887896919
71.0210123367737,64.8315548501874
60.2043433839578,63.9365728329692
29.8450058958981,36.7982668747909
50.9728115251907,34.0493505393159
58.7894931405844,39.5752146235031
71.7097111376896,61.0366705116321
51.5492691655195,79.9620500755843
29.3231943659797,37.386585357924
51.8755038907697,79.4544295061184
63.956800348545,23.6930273752238
50.3385316244376,44.0241129440429
49.164749492798,95.7324141682991
22.4515990868459,62.7331204934818
61.0838328861978,18.3806852418971
72.4123386489324,61.8389326865607
57.8054554255447,87.5610587486783
37.2957819806663,32.0325507736362
86.8394238221803,48.0169567601197
39.5359847053594,31.4912619061178
51.1791558283155,13.8573968177798
53.8554934082935,42.9912409900149
41.0510737604208,32.1115076498445
22.2210121472762,61.4313240319429
62.011413033232,18.8495489352637
50.8191592817582,44.4938672553173
32.7140037680293,31.5590813307982
69.6104766741291,21.8030041868772
53.3073455934463,54.2050063920812
47.4825278228685,80.6992719473451
85.9161458858297,48.645115372448
53.2839760090304,10.5531312704742
35.129147518006,26.1754465640068
69.4172761781396,9.28038802706848
40.5989498855423,53.3605642141514
47.4107991248528,16.5846963082321
53.9156872791793,81.6363678293941
48.9513885645599,84.7197153871808
76.4398296516142,9.97381999814077
92.0970486077508,40.7293470366981
82.7949432329319,55.5449090097862
51.1400843135314,9.1542213413316
26.8949191754288,75.2943800845165
29.5332754852731,29.8470978576407
68.6396186745494,92.7772852522917
57.1177117094753,57.6072725405673
69.7423564866984,10.9052092415726
47.8364971087169,76.5002266280031
46.3648278642692,36.5231348032594
53.4773438501034,87.4068620438755
68.7492298544757,68.4383524716545
48.5379482198484,86.0666419224587
35.8852736684216,45.4367391801333
28.703577386749,36.7139872667668
30.3254614021887,61.4486898033953
65.7005469238113,46.7352109228108
47.4926278252786,29.4345076448028
21.5159994019616,62.0730767799244
50.7643858516529,17.3833740232245
46.8421646190542,6.37526214787999
60.1840683994463,9.67129766171323
48.2075458357996,10.3616700286495
35.6122615099825,51.814621321039
58.9468498761303,41.1584219656553
72.9582790984922,85.5347326896758
58.5893412910772,34.5763404004076
98.1755156391326,33.307040764241
77.5543431505802,70.2393033813504
57.8291096573614,17.2216853334557
43.4172593559449,53.5200767399238
63.8592703074674,30.5991132013524
56.8673729816316,40.7226327722895
60.3016864828815,33.4600673860116
51.1586019769344,45.6026785704929
53.7819537991503,56.4156098522832
52.4697895251095,46.2976232275054
22.8601850247583,52.424440912001
93.5085185736673,39.7255045073782
48.5023158897157,37.1028705361762
21.8663286008581,53.7776191408007
29.4759720860074,59.2510867219207
49.6717991498167,10.7765640495623
40.6342994620665,25.5370480084607
49.4368592717714,85.6401701945172
70.9528728861206,64.5414189821564
87.2711239872865,48.6929820825647
71.4593440262452,85.4066382370569
39.1648147777098,33.5376276921832
61.4075342583286,44.2299187768037
52.9114167869836,9.56215199014841
21.8717086156674,62.5814231999337
75.2480950655845,81.0000354229572
55.3212435072366,41.3010273968891
51.5679207926593,98.0005256440193
22.5093460431102,59.0592871228649
50.7670443712728,84.9490344889559
48.2438982949185,28.6066995808356
56.9806915495302,39.5050722981096
36.3034859884164,30.1084752284518
37.8349513648906,25.4249875536156
53.784313936722,79.2239853259809
53.3244429709891,17.4095510857594
43.0295368346653,31.6388915075955
62.4700182016324,32.2808323714276
30.6148964865618,74.6289223394026
55.1149637957139,34.3037096212472
21.7371409535638,66.0366170563473
64.3607980867154,8.70975059113097
71.887180519547,87.571268527239
62.0213260733559,46.4299876167765
48.4119220333475,16.608318269323
73.9349147553012,84.1415776355704
67.1563904700427,10.0373809310701
59.502578370574,34.2190421349537
48.4374903991677,16.015779851515
58.9066758845298,18.2169371180792
57.0409941849501,82.109761296558
60.7753590801629,61.6451169353786
62.3059404564941,67.3719872326024
64.2553038906866,10.1076477168304
44.460037309951,24.3220460495716
54.787098638433,18.874027288971
64.8682954857771,9.78629945815402
61.2406520816629,18.4868981217676
56.1541949221628,56.1386610109778
58.026792734031,55.5074901879903
35.9617863522809,26.5291857617437
48.1666712520416,41.2744927278517
68.9828613018211,52.8313353021207
60.4962062115355,98.6897976489937
67.7141110416822,20.8701971860676
85.8292824085771,47.958836090998
62.2988695208808,10.391823926361
56.4257870747785,95.9912056897996
68.3404341471817,94.0357781060748
30.1608034507009,36.66766133901
48.5797553804298,77.7977457760973
55.1944966736834,14.9975980937052
72.2567621225124,11.6215751443564
70.7713857033138,63.0950262277722
75.4561859250911,83.5321720965581
65.4339604707053,18.5542887630828
54.8006418296041,94.950544214051
85.6328445780899,48.0538842822233
45.2199963942899,7.05390228745295
73.1301842635207,82.8171491998431
45.0991534918953,15.0572382349197
70.6649144390177,10.0738139078625
31.619824922358,26.0425072128265
48.3125448229237,18.9515565294347
42.4109725199737,91.106448645261
53.0363237688503,36.181507503152
76.7425258811136,69.9269792341134
64.7026531792348,16.4114864239927
32.2920098226215,78.2205013122017
21.9834442369224,58.3498931141965
54.5509074004994,12.6069583919077
86.0197782670073,51.9220728221213
64.4540403356451,47.2962423237157
50.3993048517945,9.14855376746196
34.62211077081,31.2800798945918
54.6325504753443,84.2022010235785
38.4584813873057,26.403023212042
71.2823195805063,85.5510328605616
43.2665683386605,26.4032264255745
51.7390321144444,33.5421907848639
84.7611681070023,51.720236922101
56.3627971069486,54.737426370649
21.9623017510877,65.4238424937045
80.1531091119266,67.6029800135353
38.8099880276478,85.0218262379609
58.8768160109733,34.6372141830335
84.3554689886307,53.972770347766
76.6445042161293,77.8792738606459
54.1413881008645,8.66169535992609
85.5092826142874,47.1492857335295
54.8296188569204,15.4432943096402
55.9524414557409,54.5715127693909
97.2523671965049,33.851181963231
87.6828420935081,44.6809517673682
51.3173375495418,56.6118008224263
68.0607615549846,2.87542173645106
67.081158734818,20.3735630465502
57.3595965595664,55.7367516870041
37.6239648974756,49.6249314960003
45.4236513027337,36.6720888965511
64.2252776131892,25.0522188432139
46.6351872053103,16.1077918166086
25.7869698230744,49.7759532549865
86.2786324094241,52.0039489877677
54.2873993395261,85.4937913995776
57.7814126482859,38.3581095174502
35.0332590620457,49.4535994869574
30.9127819409299,77.5142973620045
69.0883375070032,91.3988338973915
67.178276897749,7.59822730307452
29.8635738702989,37.1096088878866
49.6259981287792,32.3272843069173
59.9953754008842,65.9636627378435
46.6152700716569,80.3327891717348
32.1482311011335,42.1362995133222
29.3708966566705,28.650253490625
49.3091165705826,16.3178240378736
61.6838737388708,19.0735597643578
72.8037163568854,64.6318208875826
60.3378414042826,19.4614065352743
41.5401458340286,23.6155820897574
48.6611026102842,79.5228625568096
44.2911049172959,53.7345288967114
54.9942787868715,40.3623442737019
30.2270309308362,32.7817919694413
71.4917678282155,23.6553352855285
51.2469595477657,78.2605550105964
47.9808557298261,94.8598641108377
44.9175569001712,13.2719896807831
36.9117810552087,48.451855721444
32.3342336405828,32.6383462058537
44.0575084998375,31.2483963043771
38.4340850404491,25.5870383836882
23.9626560407016,54.052495686768
56.6720629250265,13.6371779751288
34.8752827380374,51.1038591984402
53.561698768196,85.9428826325439
46.1140295062269,92.3571831235603
64.822180427002,46.7234553012626
52.7879333545242,14.9900224127696
37.469230521122,43.6372049731079
22.5164525334192,58.274804333221
26.7837252218773,51.948428881823
53.4262775962061,14.4867899864644
66.1886914890863,20.4976207552491
36.0663023962756,46.2256954516031
61.0784996357647,46.2645593320811
39.1079845239716,30.3374911487132
29.0563109872214,75.2603348081106
60.9737252400425,62.1229332942392
63.7136268339374,11.078036162962
60.6093319133488,65.9087489987604
48.2023421921677,6.23206159551517
44.2533946235343,26.1818700087632
74.0122971821488,12.4727871626727
49.7380702812967,11.2422900015996
52.2186229011815,55.6427344412077
50.2903510796969,96.8667173193453
48.1323059901141,37.7888543532288
66.5415947485039,20.0775482162581
48.6437041908304,11.2691128161676
46.3437549255874,36.3538130756929
53.9762875811817,97.7111392109976
47.9052413052083,81.7553644748589
62.3881786624675,44.4399974324863
77.9831383708595,71.7433551147546
29.560925806727,34.8896516039057
34.8481158038371,52.082223839837
50.975795823173,35.7884290115852
51.4096832275252,78.3360080846438
71.9491947068633,85.6775339708697
49.9194581589786,42.6989902561063
84.4933476204957,52.3437085595839
48.848040882947,82.9540170993964
37.9660667500495,31.8285624492574
47.1491865422477,79.6463530936321
70.2587570819608,70.3164821902672
70.0600942779611,4.1172601993099
32.1537339809952,49.9640726134833
70.6128192669615,4.76162575160094
45.3734745823915,36.6786904894187
51.5411375352133,78.4113292815643
50.8346718068751,17.6263313515842
55.3509553248723,96.1022816894915
54.5909711285906,49.0112357121043
53.9282205512226,79.9359173084993
45.3852027666915,5.58171791941539
48.2319382348245,9.60331498634409
63.8184308140619,97.5817322875925
41.7908753026106,91.0365459237463
78.5805287451654,67.9893606483068
74.2820915770141,83.8165883403874
95.368204302507,36.7862266295508
84.8788410117981,52.710610831619
69.4283156801011,3.51169073228528
53.5294263964465,37.862243322485
47.6181085285692,77.2504947388361
71.6706472907,58.9459555323802
73.4465109806059,10.705288543527
23.4249936107873,66.5002814721782
61.0969022664795,62.4936889441986
28.2794715139695,61.4324756889301
47.8420378611626,83.3217174584103
60.4240648979003,19.5297849026584
47.9794941101194,95.1830404668174
97.8877202018677,32.582974578206
39.7517834742518,84.1161163440991
57.7511988264006,56.2315765958368
60.1375218341149,44.4136732363448
40.2690196679855,27.328923024347
52.0309351144006,96.7274380796755
82.1371573061547,61.4906638348859
60.0735309657682,43.5776373595577
60.1415564375468,11.5648103882019
57.8519539425896,38.6299351489642
90.2501586138865,41.4733720617053
69.1516671651358,4.04506025885714
46.7100831302344,5.54681412967447
69.2347288102087,96.0924554118434
87.6255742897129,42.9914636176485
38.3424136196353,85.9332811399228
56.6472405747499,80.7839517882585
75.002838458405,10.9675723684176
47.0165957355066,83.8801958136629
49.4670538268006,7.37919702556107
71.8837441263236,10.4242105824044
78.253610294571,10.2488085607479
84.0068616618189,50.2681275061058
52.6234747416881,56.129455139915
59.7169739614478,9.80202708661348
90.217956834873,41.8427775297835
40.5603189310807,50.6824828941281
52.1307524469392,17.293523539764
68.3854952115104,3.17759521052766
86.2346944104144,46.6437663145763
72.4690935970455,22.7671129640531
48.5807977696547,79.3009578831314
33.4817946017487,78.0779396917759
65.8878166264415,20.4622821544548
29.1720442366745,52.1379276227188
53.9121365575486,53.9069949256418
61.701534655941,68.1489180424721
72.1727871624882,9.63272881220366
38.4081606373959,48.0681995371304
30.3224680860189,61.1126834600932
58.8631137842086,100.770273301129
50.7718448470395,44.3005397898892
30.0102224076443,73.9448127435785
87.0192431120565,40.5558377250574
76.3456767197208,78.2573723615096
58.5003235985887,18.8815556462398
59.7581919918103,44.9587052488304
53.6358856740162,82.3586784966874
72.2897215173669,92.0054216383811
56.1379553278653,96.21730849801
64.3668200686561,9.89554804984732
55.5963906027462,40.8820143242885
51.315918950125,32.9810159700261
65.6461381109166,98.4476763378665
51.6555353811582,15.7215945708928
58.3867855259583,14.6886206870603
56.5282853102837,82.7166162774632
33.4410784933191,40.444974118746
53.0857496247447,45.3404263905079
75.3499703581111,82.7031746274689
67.049154754359,22.0325982930929
84.0276188201697,56.8451301954839
49.6649353696334,10.9015110002071
27.1553650172803,51.9763362963323
46.0961986483044,28.9252841123594
64.3565713865755,24.3706268526934
35.3310056120718,80.2850531126133
56.0724055842978,81.6605981067298
49.1696446548744,31.0717067852914
70.8845386469673,10.7279183584694
51.1396948418251,56.3584065121098
34.6485488507462,30.7985246871112
82.3558908927098,60.916022540085
68.0355988864799,94.3301955767545
68.5876048063436,22.9020019260091
30.9796199649301,42.8171467077771
52.6357631389178,34.3439936152995
23.2769529918222,62.1106933805996
33.6959025235876,51.7723999483544
28.9803623638759,36.6139354733386
42.4044915171502,31.182255268689
54.9836510334583,56.4620806884609
30.9765166106784,58.8973545827619
39.0700796934631,88.5298698581164
68.7260704160011,5.30280086550405
50.1353691285196,11.7470383690399
36.1075039166358,30.7238612228123
27.6183153013862,72.865933273417
61.0932597863987,61.7306329116657
53.147297559873,45.3299524777278
81.6440552246226,66.8303431504852
69.9653146799003,11.0930547705964
49.913208824951,12.1428719789956
56.1865930684131,18.085867743671
53.8866868844718,11.0074443785719
66.6185302291887,2.75674080205798
55.9460265659101,9.13534849213386
30.705392006396,60.8406707641998
92.3920308876276,40.847297157807
70.6202224831219,64.5510572927709
47.2077790185447,7.0722808140097
60.1245367548694,96.9905381464527
74.2962329928987,10.7745697162052
45.9891240221225,6.39655359032191
60.1744555263824,19.0159067138269
46.0671209554465,39.3808791497256
63.5612720773351,11.5009757985879
43.5330452119018,92.2902531193173
68.7561051103135,95.3629334939555
52.438496917653,15.5947724388881
52.96294621885,11.2783226463984
37.8567253245986,50.1843411086453
74.2602096455168,25.1633822070635
40.9096782311802,52.9332336653429
39.8528083273455,87.4240174178341
64.2454427671998,12.281718968649
45.8496394080581,4.02226501300215
31.6211632549954,63.5160451127948
42.1841783449669,34.4593117205043
53.6562991594198,96.296880090483
31.6720685378991,26.906466138363
52.1967217229565,54.657824901392
65.0831932015175,24.1517776666943
58.9302420954252,39.0196732022552
46.1428476071071,9.57980302637958
22.9694207513843,55.4538675891216
68.4861114745517,94.203716840234
22.8785881826446,65.56272602592
45.4799320493545,54.2205168265692
64.4487807128025,10.4716622464751
67.364567119983,49.6241726418782
52.9043554403439,43.7539776489846
82.4872289318152,61.7103958793967
51.5627683947035,78.4475526523905
88.4093683542792,46.1450783852946
49.1137162938553,78.7735302693386
54.967176714139,49.3602628293799
40.6707048923702,50.7776169278186
77.5448340920764,70.3598724162861
59.8374752311716,56.4277907873127
56.9288170750798,82.8451780168301
54.4147486900692,35.9067646154186
29.356029150313,52.3103266356972
64.1358552670527,25.1538835703054
55.0588090686189,85.9061382645201
46.5011107434912,5.45183590408872
31.1200449786333,61.3899881900411
96.4611033550489,34.4622741265802
28.4486255561933,60.4784302314505
65.9659668530775,10.8181941102956
39.6425229733647,26.0042491413988
36.5652111642517,48.9313721621957
58.5507039781607,18.7284895247856
51.8523827999045,86.500009270943
63.7078799906768,9.26064487607329
98.4979908132792,33.2216086356362
54.2901828253153,97.2644932559397
30.7009316579133,36.091025313476
87.014304277001,48.079017980505
51.8457602627554,77.8288624503641
97.4093938233495,35.4211627431074
70.1539936363191,89.8640132882194
23.0597122631671,66.2865639336585
37.1113794348724,44.2403582356295
84.6506158302808,48.1161977653057
54.3735528435531,48.8293500994169
46.7113425808613,76.4266970563731
50.7820778234036,35.5233316229763
95.3409159762498,36.0998608375834
49.6666213267115,76.8537899977112
49.8825241683971,85.2900614241917
50.2331015943363,53.9019820566517
21.502484204426,59.9361653526187
45.4378522561323,93.938178051338
46.3234577886144,76.4933745124789
27.4930579122348,73.2844724878692
61.5276195208026,19.2645021587231
52.3152239637301,17.8915811467762
49.4766330525884,15.1745892078573
60.6791335714467,45.2953049956832
56.0395999723191,55.7666094651999
56.4082290924559,55.111005729185
83.3257714954898,54.6218450128228
58.4888979290629,38.0137775219785
49.6029236785366,80.3035785661567
90.5072568049709,42.0788612839298
58.6365960860476,55.9667926171299
78.3526478463674,68.3071162711819
42.5903604642028,91.9639295317674
53.1984909509335,19.2960229194713
40.0626224451325,26.0119141640839
71.2517292870552,60.1391121797038
91.6767689150005,40.5835421073023
70.7072322259439,64.5872497577931
56.6607086187437,41.5790410975153
68.5707110464725,8.29139377776747
30.2045875234598,61.9434426997094
69.6066834081525,3.56744747470869
47.7280320572225,76.5128377228761
63.583823600068,10.6927705502233
54.9033440548435,49.9714560745737
48.2556315008369,31.5170601638674
77.442917612291,74.4107582899663
45.3298489267899,26.9836429229435
49.1566276866376,15.7382193759202
51.7072523735082,42.7009112735353
57.0805249347954,41.2223640332959
22.7068671360808,61.4027598621074
77.8138577521749,10.7553935447994
69.9042798293986,68.3326371372584
82.731068823477,56.0181710596855
85.1123684159251,51.6945067970062
59.6005270551008,8.70248086508664
40.0215540612494,51.2195120754748
72.9238801841988,60.1629609936196
31.2712225355865,63.6224510370243
21.4656233951762,64.5185479440387
61.4958961582562,61.4228696874646
55.4528735405011,49.0399193877431
74.9113604785099,74.7811017277065
49.6456805654226,53.1203748464644
51.99250426733,81.9963791300822
63.1702565880398,25.7474117486789
53.6700899660169,35.4837929152806
58.905637670677,36.9528712658233
39.6680438338543,51.5026341010487
67.7586625952454,46.4737264349099
51.6684463306504,16.3693297321118
52.4291214302461,11.0305216764497
98.1106725262078,33.5030481890925
83.9864040675387,49.5308705339707
25.9270840204125,70.9889536920511
49.9573679837727,86.6108509687438
30.7963181418,35.8329389014084
48.0748613125221,83.322617887564
76.1208965407633,75.192070901637
