"correct","time_1","double_response","time_2"
TRUE,0.5913,FALSE,NA
TRUE,0.5587,FALSE,NA
FALSE,0.5932,FALSE,NA
TRUE,0.5258,FALSE,NA
TRUE,0.6756,FALSE,NA
TRUE,0.4559,FALSE,NA
TRUE,0.4972,FALSE,NA
TRUE,0.7772,FALSE,NA
TRUE,0.6043,FALSE,NA
FALSE,0.5603,FALSE,NA
FALSE,0.4689,FALSE,NA
FALSE,0.5344,FALSE,NA
TRUE,0.5948,FALSE,NA
TRUE,0.5637,FALSE,NA
TRUE,0.589,FALSE,NA
TRUE,0.455,FALSE,NA
TRUE,0.5617,FALSE,NA
TRUE,0.6364,FALSE,NA
TRUE,0.5745,FALSE,NA
FALSE,0.5618,FALSE,NA
TRUE,0.5825,FALSE,NA
FALSE,0.4653,FALSE,NA
TRUE,0.6008,FALSE,NA
FALSE,0.5402,FALSE,NA
TRUE,0.6111,FALSE,NA
FALSE,0.4393,FALSE,NA
TRUE,0.5692,FALSE,NA
TRUE,0.4395,FALSE,NA
TRUE,0.5551,FALSE,NA
FALSE,0.3838,FALSE,NA
FALSE,0.5349,FALSE,NA
TRUE,0.6418,FALSE,NA
TRUE,0.5146,FALSE,NA
FALSE,0.5955,FALSE,NA
TRUE,0.8904,FALSE,NA
FALSE,0.5141,FALSE,NA
FALSE,0.5564,FALSE,NA
TRUE,0.9287,FALSE,NA
TRUE,0.6062,FALSE,NA
TRUE,0.5175,FALSE,NA
TRUE,0.5675,FALSE,NA
TRUE,0.6769,FALSE,NA
TRUE,0.6124,FALSE,NA
FALSE,0.5317,FALSE,NA
TRUE,0.5513,FALSE,NA
TRUE,0.7155,FALSE,NA
TRUE,0.6555,FALSE,NA
FALSE,0.5693,FALSE,NA
TRUE,0.6406,FALSE,NA
TRUE,0.4864,FALSE,NA
TRUE,0.6636,FALSE,NA
FALSE,0.5514,FALSE,NA
TRUE,0.5903,FALSE,NA
TRUE,0.5207,FALSE,NA
FALSE,0.6757,FALSE,NA
FALSE,0.5444,FALSE,NA
TRUE,0.541,FALSE,NA
TRUE,0.4851,FALSE,NA
TRUE,0.6165,FALSE,NA
TRUE,0.6531,FALSE,NA
TRUE,0.5108,FALSE,NA
TRUE,0.5948,FALSE,NA
FALSE,0.6805,FALSE,NA
TRUE,0.6896,FALSE,NA
FALSE,0.6446,FALSE,NA
TRUE,0.5285,FALSE,NA
TRUE,0.6641,FALSE,NA
TRUE,0.6388,FALSE,NA
TRUE,0.4835,FALSE,NA
TRUE,0.5126,FALSE,NA
TRUE,0.5804,FALSE,NA
TRUE,0.7217,FALSE,NA
FALSE,0.5037,FALSE,NA
TRUE,0.6042,FALSE,NA
TRUE,0.6449,FALSE,NA
TRUE,0.4473,FALSE,NA
TRUE,0.6079,FALSE,NA
TRUE,0.5077,FALSE,NA
TRUE,0.4715,FALSE,NA
TRUE,0.6474,FALSE,NA
TRUE,0.5005,FALSE,NA
FALSE,0.5022,FALSE,NA
TRUE,0.5271,FALSE,NA
FALSE,0.4526,FALSE,NA
FALSE,0.5657,FALSE,NA
TRUE,0.4024,FALSE,NA
TRUE,0.6039,FALSE,NA
TRUE,0.5097,FALSE,NA
TRUE,0.4742,FALSE,NA
TRUE,0.4376,FALSE,NA
TRUE,0.4908,FALSE,NA
TRUE,0.5384,FALSE,NA
TRUE,0.5151,FALSE,NA
TRUE,0.5206,FALSE,NA
TRUE,0.5017,FALSE,NA
FALSE,0.4509,FALSE,NA
TRUE,0.5524,FALSE,NA
FALSE,0.5822,FALSE,NA
TRUE,0.6167,FALSE,NA
TRUE,0.6052,FALSE,NA
TRUE,0.4942,FALSE,NA
TRUE,0.621,FALSE,NA
TRUE,0.5656,FALSE,NA
TRUE,0.498,FALSE,NA
TRUE,0.6144,FALSE,NA
TRUE,0.478,FALSE,NA
TRUE,0.6309,FALSE,NA
TRUE,0.5355,FALSE,NA
TRUE,0.531,FALSE,NA
TRUE,0.4879,FALSE,NA
TRUE,0.5594,FALSE,NA
FALSE,0.4821,FALSE,NA
FALSE,0.5771,FALSE,NA
TRUE,0.5452,FALSE,NA
TRUE,0.4927,FALSE,NA
TRUE,0.5471,FALSE,NA
TRUE,0.5995,FALSE,NA
TRUE,0.4909,FALSE,NA
FALSE,0.4857,FALSE,NA
TRUE,0.5632,FALSE,NA
TRUE,0.5719,FALSE,NA
FALSE,0.4646,FALSE,NA
TRUE,0.6727,FALSE,NA
TRUE,0.4662,FALSE,NA
TRUE,0.5412,FALSE,NA
TRUE,0.5869,FALSE,NA
FALSE,0.4105,FALSE,NA
TRUE,0.6646,FALSE,NA
TRUE,0.4974,FALSE,NA
TRUE,0.5126,FALSE,NA
FALSE,0.6795,FALSE,NA
FALSE,0.4557,FALSE,NA
FALSE,0.518,FALSE,NA
TRUE,0.6469,FALSE,NA
FALSE,0.5384,FALSE,NA
FALSE,0.4911,FALSE,NA
TRUE,0.6924,FALSE,NA
TRUE,0.5589,FALSE,NA
TRUE,0.4431,FALSE,NA
TRUE,0.4592,FALSE,NA
TRUE,0.484,FALSE,NA
TRUE,0.4639,FALSE,NA
FALSE,0.4883,FALSE,NA
TRUE,0.6007,FALSE,NA
TRUE,0.5897,FALSE,NA
TRUE,0.5662,FALSE,NA
TRUE,0.5027,FALSE,NA
FALSE,0.4916,FALSE,NA
TRUE,0.6301,FALSE,NA
TRUE,0.8414,FALSE,NA
TRUE,0.7839,FALSE,NA
TRUE,0.4919,FALSE,NA
TRUE,0.4725,FALSE,NA
TRUE,0.4419,FALSE,NA
TRUE,0.4526,FALSE,NA
TRUE,0.5481,FALSE,NA
TRUE,0.5956,FALSE,NA
TRUE,0.5811,FALSE,NA
TRUE,0.5571,FALSE,NA
FALSE,0.5996,FALSE,NA
TRUE,0.5017,FALSE,NA
FALSE,0.7307,FALSE,NA
TRUE,0.7233,FALSE,NA
TRUE,0.4523,FALSE,NA
TRUE,0.4793,FALSE,NA
TRUE,0.4287,FALSE,NA
TRUE,0.6742,FALSE,NA
TRUE,0.555,FALSE,NA
TRUE,0.5276,FALSE,NA
TRUE,0.6879,FALSE,NA
FALSE,0.5153,FALSE,NA
FALSE,0.6739,FALSE,NA
TRUE,0.5903,FALSE,NA
TRUE,0.6879,FALSE,NA
TRUE,0.7251,FALSE,NA
TRUE,0.5129,FALSE,NA
TRUE,0.5528,FALSE,NA
TRUE,0.6498,FALSE,NA
FALSE,0.5843,FALSE,NA
TRUE,0.5524,FALSE,NA
TRUE,0.5886,FALSE,NA
TRUE,0.5295,FALSE,NA
TRUE,0.5789,FALSE,NA
FALSE,0.4651,FALSE,NA
TRUE,0.6073,FALSE,NA
FALSE,0.541,FALSE,NA
TRUE,0.8057,FALSE,NA
TRUE,0.8181,FALSE,NA
TRUE,0.6022,FALSE,NA
FALSE,0.5511,TRUE,0.0826
TRUE,0.6529,FALSE,NA
TRUE,0.4859,FALSE,NA
TRUE,0.6024,FALSE,NA
TRUE,0.4849,FALSE,NA
FALSE,0.5574,FALSE,NA
FALSE,0.5826,FALSE,NA
TRUE,0.5072,FALSE,NA
TRUE,0.6058,FALSE,NA
FALSE,0.5232,FALSE,NA
TRUE,0.5668,FALSE,NA
TRUE,0.5179,FALSE,NA
FALSE,0.4668,FALSE,NA
TRUE,0.7451,FALSE,NA
TRUE,0.4549,FALSE,NA
TRUE,0.5225,FALSE,NA
TRUE,0.5176,FALSE,NA
TRUE,0.4769,FALSE,NA
TRUE,0.6465,FALSE,NA
FALSE,0.5334,FALSE,NA
TRUE,0.6482,FALSE,NA
TRUE,0.7641,FALSE,NA
TRUE,0.2384,FALSE,NA
TRUE,0.5258,FALSE,NA
TRUE,0.5515,FALSE,NA
FALSE,0.5606,FALSE,NA
FALSE,0.5699,FALSE,NA
TRUE,0.6019,FALSE,NA
TRUE,0.5501,FALSE,NA
FALSE,0.6228,FALSE,NA
TRUE,0.6608,FALSE,NA
TRUE,0.7103,FALSE,NA
TRUE,0.5532,FALSE,NA
FALSE,0.7571,FALSE,NA
FALSE,0.458,FALSE,NA
TRUE,0.5104,FALSE,NA
TRUE,0.5859,FALSE,NA
TRUE,0.5667,FALSE,NA
FALSE,0.7324,FALSE,NA
TRUE,0.6607,FALSE,NA
TRUE,0.4973,FALSE,NA
TRUE,0.4792,FALSE,NA
TRUE,0.523,FALSE,NA
TRUE,0.5455,FALSE,NA
TRUE,0.4512,FALSE,NA
TRUE,0.5039,FALSE,NA
TRUE,0.5538,FALSE,NA
FALSE,0.5659,TRUE,0.0659
FALSE,0.6575,FALSE,NA
FALSE,0.5843,FALSE,NA
TRUE,0.5838,FALSE,NA
FALSE,0.6062,FALSE,NA
FALSE,0.5449,FALSE,NA
TRUE,0.6737,FALSE,NA
TRUE,0.6794,FALSE,NA
TRUE,0.6548,FALSE,NA
TRUE,0.6646,FALSE,NA
TRUE,0.5634,FALSE,NA
FALSE,0.5243,FALSE,NA
TRUE,0.6311,FALSE,NA
TRUE,0.5548,FALSE,NA
TRUE,0.7321,FALSE,NA
TRUE,0.5321,FALSE,NA
TRUE,0.6509,FALSE,NA
FALSE,0.5102,FALSE,NA
TRUE,0.5091,FALSE,NA
TRUE,0.4714,FALSE,NA
TRUE,0.6099,FALSE,NA
TRUE,0.6085,FALSE,NA
TRUE,0.8628,FALSE,NA
TRUE,0.3662,FALSE,NA
TRUE,0.5102,FALSE,NA
TRUE,0.5771,FALSE,NA
FALSE,0.4756,FALSE,NA
TRUE,0.5104,FALSE,NA
TRUE,0.5639,FALSE,NA
TRUE,0.5323,FALSE,NA
FALSE,0.5721,TRUE,0.0885
TRUE,0.7073,FALSE,NA
TRUE,0.6602,FALSE,NA
FALSE,0.7163,FALSE,NA
FALSE,0.5303,FALSE,NA
TRUE,0.6909,FALSE,NA
TRUE,0.6068,FALSE,NA
TRUE,0.5393,FALSE,NA
TRUE,0.6319,FALSE,NA
TRUE,0.4767,FALSE,NA
FALSE,0.5876,FALSE,NA
TRUE,0.5894,FALSE,NA
TRUE,0.5378,FALSE,NA
FALSE,0.5815,FALSE,NA
TRUE,0.6919,FALSE,NA
TRUE,0.654,FALSE,NA
TRUE,0.505,FALSE,NA
TRUE,0.5169,FALSE,NA
TRUE,0.4951,FALSE,NA
TRUE,0.5621,FALSE,NA
TRUE,0.5838,FALSE,NA
TRUE,0.4815,FALSE,NA
TRUE,0.5696,FALSE,NA
TRUE,0.4881,FALSE,NA
TRUE,0.481,FALSE,NA
TRUE,0.4956,FALSE,NA
TRUE,0.579,FALSE,NA
TRUE,0.4251,FALSE,NA
TRUE,0.4561,FALSE,NA
TRUE,0.5178,FALSE,NA
TRUE,0.4442,FALSE,NA
FALSE,0.4877,FALSE,NA
TRUE,0.5745,FALSE,NA
TRUE,0.49,FALSE,NA
FALSE,0.4398,FALSE,NA
TRUE,0.5291,FALSE,NA
TRUE,0.625,FALSE,NA
FALSE,0.4266,FALSE,NA
TRUE,0.5154,FALSE,NA
TRUE,0.4341,FALSE,NA
FALSE,0.4445,FALSE,NA
TRUE,0.8086,FALSE,NA
TRUE,0.5476,FALSE,NA
TRUE,0.5262,FALSE,NA
FALSE,0.4562,FALSE,NA
FALSE,0.4058,FALSE,NA
TRUE,0.7111,FALSE,NA
TRUE,0.4257,FALSE,NA
TRUE,0.4418,FALSE,NA
FALSE,0.4449,FALSE,NA
TRUE,0.5478,FALSE,NA
TRUE,0.6197,FALSE,NA
FALSE,0.4338,FALSE,NA
TRUE,0.5355,FALSE,NA
TRUE,0.4995,FALSE,NA
TRUE,0.3973,FALSE,NA
TRUE,0.4353,FALSE,NA
TRUE,0.4943,FALSE,NA
FALSE,0.3964,FALSE,NA
TRUE,0.5341,FALSE,NA
TRUE,0.4906,FALSE,NA
FALSE,0.3818,FALSE,NA
TRUE,0.6987,FALSE,NA
TRUE,0.3865,FALSE,NA
FALSE,0.4278,FALSE,NA
TRUE,0.5589,FALSE,NA
TRUE,0.4979,FALSE,NA
TRUE,0.611,FALSE,NA
TRUE,0.4624,FALSE,NA
TRUE,0.5128,FALSE,NA
TRUE,0.4546,FALSE,NA
TRUE,0.5303,FALSE,NA
FALSE,0.4302,FALSE,NA
TRUE,0.4725,FALSE,NA
TRUE,0.4433,FALSE,NA
TRUE,0.4644,FALSE,NA
TRUE,0.4375,FALSE,NA
FALSE,0.4154,FALSE,NA
FALSE,0.4525,TRUE,0.0895
TRUE,0.5385,FALSE,NA
TRUE,0.5483,FALSE,NA
TRUE,0.4744,FALSE,NA
FALSE,0.601,FALSE,NA
TRUE,0.0425,FALSE,NA
TRUE,0.5742,FALSE,NA
TRUE,0.5476,FALSE,NA
TRUE,0.5574,FALSE,NA
TRUE,0.5127,FALSE,NA
TRUE,0.4923,FALSE,NA
TRUE,0.4836,FALSE,NA
TRUE,0.6181,FALSE,NA
TRUE,0.497,FALSE,NA
TRUE,0.4663,FALSE,NA
FALSE,0.531,FALSE,NA
TRUE,0.5103,FALSE,NA
TRUE,0.5042,FALSE,NA
TRUE,0.5267,FALSE,NA
TRUE,0.5091,FALSE,NA
FALSE,0.4985,FALSE,NA
TRUE,0.5009,FALSE,NA
TRUE,0.5462,FALSE,NA
TRUE,0.4949,FALSE,NA
TRUE,0.4194,FALSE,NA
TRUE,0.5187,FALSE,NA
TRUE,0.4941,FALSE,NA
TRUE,0.5745,FALSE,NA
FALSE,0.3778,FALSE,NA
FALSE,0.6108,FALSE,NA
TRUE,0.5996,FALSE,NA
TRUE,0.6194,TRUE,0.0668
TRUE,0.7163,FALSE,NA
TRUE,0.5417,FALSE,NA
TRUE,0.6388,FALSE,NA
FALSE,0.4769,FALSE,NA
FALSE,0.5069,FALSE,NA
TRUE,0.5328,FALSE,NA
TRUE,0.6394,FALSE,NA
TRUE,0.5692,FALSE,NA
TRUE,0.5555,FALSE,NA
TRUE,0.6097,FALSE,NA
FALSE,0.4555,FALSE,NA
TRUE,0.5391,FALSE,NA
TRUE,0.5133,FALSE,NA
TRUE,0.487,FALSE,NA
TRUE,0.5959,FALSE,NA
TRUE,0.499,FALSE,NA
TRUE,0.6266,FALSE,NA
TRUE,0.5908,FALSE,NA
TRUE,0.5429,FALSE,NA
TRUE,0.5854,FALSE,NA
TRUE,0.5971,FALSE,NA
TRUE,0.6363,FALSE,NA
TRUE,0.5235,FALSE,NA
TRUE,0.5526,FALSE,NA
TRUE,0.5865,FALSE,NA
TRUE,0.5388,FALSE,NA
TRUE,0.5777,FALSE,NA
TRUE,0.6757,FALSE,NA
TRUE,0.5376,FALSE,NA
FALSE,0.4834,FALSE,NA
TRUE,0.5545,FALSE,NA
FALSE,0.5789,TRUE,0.1135
TRUE,0.6033,FALSE,NA
TRUE,0.6244,FALSE,NA
FALSE,0.4593,FALSE,NA
TRUE,0.498,FALSE,NA
TRUE,0.4939,FALSE,NA
TRUE,0.6659,FALSE,NA
TRUE,0.6799,FALSE,NA
TRUE,0.6798,FALSE,NA
TRUE,0.5591,FALSE,NA
TRUE,0.5507,FALSE,NA
TRUE,0.5272,FALSE,NA
TRUE,0.5263,FALSE,NA
TRUE,0.501,FALSE,NA
FALSE,0.6009,FALSE,NA
TRUE,0.6853,FALSE,NA
TRUE,0.5031,FALSE,NA
FALSE,0.564,FALSE,NA
TRUE,0.4846,FALSE,NA
TRUE,0.4432,FALSE,NA
TRUE,0.4934,FALSE,NA
TRUE,0.4822,FALSE,NA
TRUE,0.4743,FALSE,NA
TRUE,0.506,FALSE,NA
TRUE,0.6555,FALSE,NA
FALSE,0.4265,FALSE,NA
TRUE,0.4988,FALSE,NA
TRUE,0.494,FALSE,NA
FALSE,0.4707,FALSE,NA
TRUE,0.5014,FALSE,NA
FALSE,0.7019,FALSE,NA
FALSE,0.5144,FALSE,NA
TRUE,0.5968,FALSE,NA
TRUE,0.5538,FALSE,NA
FALSE,0.5177,FALSE,NA
TRUE,0.5741,FALSE,NA
TRUE,0.459,FALSE,NA
TRUE,0.5406,FALSE,NA
TRUE,0.4849,FALSE,NA
TRUE,0.514,FALSE,NA
TRUE,0.5468,FALSE,NA
TRUE,0.4805,FALSE,NA
TRUE,0.5205,FALSE,NA
TRUE,0.5424,FALSE,NA
TRUE,0.4461,FALSE,NA
TRUE,0.5518,FALSE,NA
TRUE,0.5084,FALSE,NA
FALSE,0.6167,FALSE,NA
TRUE,0.5209,FALSE,NA
TRUE,0.5156,FALSE,NA
TRUE,0.4856,FALSE,NA
TRUE,0.7125,FALSE,NA
TRUE,0.4323,FALSE,NA
TRUE,0.4881,FALSE,NA
TRUE,0.5671,FALSE,NA
TRUE,0.4976,FALSE,NA
FALSE,0.5097,FALSE,NA
TRUE,0.4803,FALSE,NA
TRUE,0.5431,FALSE,NA
FALSE,0.5673,FALSE,NA
TRUE,0.5685,FALSE,NA
TRUE,0.4329,FALSE,NA
TRUE,0.5004,FALSE,NA
FALSE,0.4609,FALSE,NA
TRUE,0.5355,FALSE,NA
TRUE,0.5129,FALSE,NA
TRUE,0.5197,FALSE,NA
FALSE,0.4177,FALSE,NA
TRUE,0.5219,FALSE,NA
TRUE,0.5449,FALSE,NA
TRUE,0.5862,FALSE,NA
TRUE,0.5189,FALSE,NA
TRUE,0.5523,FALSE,NA
TRUE,0.4831,FALSE,NA
TRUE,0.4984,FALSE,NA
TRUE,0.5689,FALSE,NA
TRUE,0.5758,FALSE,NA
TRUE,0.4616,FALSE,NA
TRUE,0.5116,FALSE,NA
TRUE,0.5121,FALSE,NA
TRUE,0.4919,FALSE,NA
FALSE,0.638,TRUE,0.0897
FALSE,0.6259,FALSE,NA
TRUE,0.43,FALSE,NA
TRUE,0.4699,FALSE,NA
TRUE,0.5284,FALSE,NA
TRUE,0.4278,TRUE,0.1333
TRUE,0.692,FALSE,NA
TRUE,0.6214,FALSE,NA
TRUE,0.4845,FALSE,NA
TRUE,0.5018,FALSE,NA
TRUE,0.6475,FALSE,NA
TRUE,0.6108,FALSE,NA
TRUE,0.4931,FALSE,NA
TRUE,0.5598,FALSE,NA
TRUE,0.5213,FALSE,NA
TRUE,0.5931,FALSE,NA
TRUE,0.4225,FALSE,NA
FALSE,0.4189,TRUE,0.1136
TRUE,0.5704,FALSE,NA
TRUE,0.6187,FALSE,NA
FALSE,0.5322,FALSE,NA
FALSE,0.455,FALSE,NA
FALSE,0.4833,TRUE,0.2251
TRUE,0.8839,FALSE,NA
TRUE,0.6405,FALSE,NA
FALSE,0.5089,FALSE,NA
TRUE,0.6419,FALSE,NA
FALSE,0.5172,TRUE,0.0667
FALSE,0.7587,FALSE,NA
TRUE,0.7483,FALSE,NA
TRUE,0.6674,FALSE,NA
TRUE,0.442,FALSE,NA
FALSE,0.5689,FALSE,NA
TRUE,0.4476,FALSE,NA
TRUE,0.6131,FALSE,NA
FALSE,0.5072,FALSE,NA
TRUE,0.5759,FALSE,NA
TRUE,0.53,FALSE,NA
FALSE,0.4639,FALSE,NA
TRUE,0.6306,FALSE,NA
TRUE,0.4968,FALSE,NA
FALSE,0.5181,FALSE,NA
TRUE,0.7074,FALSE,NA
TRUE,0.4817,FALSE,NA
FALSE,0.5212,FALSE,NA
TRUE,0.6328,FALSE,NA
FALSE,0.4541,FALSE,NA
TRUE,0.5111,FALSE,NA
TRUE,0.5327,FALSE,NA
FALSE,0.5028,TRUE,0.0534
TRUE,0.5532,FALSE,NA
TRUE,0.5279,FALSE,NA
TRUE,0.5147,FALSE,NA
TRUE,0.455,FALSE,NA
TRUE,0.5609,FALSE,NA
FALSE,0.4378,FALSE,NA
TRUE,0.6775,FALSE,NA
TRUE,0.4845,FALSE,NA
FALSE,0.524,TRUE,0.0491
TRUE,0.5464,FALSE,NA
TRUE,0.5656,FALSE,NA
TRUE,0.4747,FALSE,NA
TRUE,0.4855,FALSE,NA
TRUE,0.6677,FALSE,NA
TRUE,0.4314,FALSE,NA
TRUE,0.4409,FALSE,NA
TRUE,0.4633,FALSE,NA
TRUE,0.5717,FALSE,NA
FALSE,0.4988,FALSE,NA
TRUE,0.4653,FALSE,NA
TRUE,0.4809,FALSE,NA
TRUE,0.4763,FALSE,NA
FALSE,0.4583,FALSE,NA
FALSE,0.551,FALSE,NA
FALSE,0.5107,FALSE,NA
TRUE,0.4752,FALSE,NA
TRUE,0.4566,FALSE,NA
TRUE,0.4577,FALSE,NA
FALSE,0.4715,FALSE,NA
FALSE,0.0197,FALSE,NA
FALSE,0.4627,FALSE,NA
FALSE,0.5604,TRUE,0.2442
TRUE,0.6279,FALSE,NA
TRUE,0.5556,FALSE,NA
TRUE,0.6268,FALSE,NA
TRUE,0.4589,FALSE,NA
FALSE,0.3972,FALSE,NA
TRUE,0.4644,FALSE,NA
FALSE,0.4774,FALSE,NA
TRUE,0.5155,FALSE,NA
TRUE,0.5745,FALSE,NA
FALSE,0.5455,FALSE,NA
TRUE,0.4656,FALSE,NA
TRUE,0.5486,FALSE,NA
FALSE,0.4378,FALSE,NA
FALSE,0.5275,FALSE,NA
TRUE,0.5895,FALSE,NA
FALSE,0.4333,FALSE,NA
FALSE,0.3482,FALSE,NA
TRUE,0.6306,FALSE,NA
FALSE,0.4361,FALSE,NA
TRUE,0.6601,FALSE,NA
TRUE,0.4602,FALSE,NA
TRUE,0.5279,FALSE,NA
TRUE,0.5441,FALSE,NA
TRUE,0.5647,FALSE,NA
TRUE,0.5047,FALSE,NA
TRUE,0.4909,FALSE,NA
TRUE,0.5257,FALSE,NA
FALSE,0.4662,FALSE,NA
TRUE,0.7775,FALSE,NA
TRUE,0.5882,FALSE,NA
FALSE,0.4976,FALSE,NA
TRUE,0.6021,FALSE,NA
TRUE,0.4857,FALSE,NA
TRUE,0.4343,FALSE,NA
TRUE,0.4882,FALSE,NA
TRUE,0.4547,FALSE,NA
TRUE,0.5847,FALSE,NA
TRUE,0.4535,FALSE,NA
TRUE,0.4262,FALSE,NA
TRUE,0.4195,FALSE,NA
TRUE,0.4627,TRUE,0.102
TRUE,0.4815,FALSE,NA
FALSE,0.5189,FALSE,NA
FALSE,0.498,FALSE,NA
TRUE,0.448,FALSE,NA
TRUE,0.4929,FALSE,NA
TRUE,0.5338,FALSE,NA
FALSE,0.4756,FALSE,NA
FALSE,0.4802,FALSE,NA
TRUE,0.4126,FALSE,NA
TRUE,0.4869,FALSE,NA
TRUE,0.5708,FALSE,NA
TRUE,0.5759,FALSE,NA
FALSE,0.4024,FALSE,NA
TRUE,0.4389,FALSE,NA
TRUE,0.6272,FALSE,NA
TRUE,0.4397,FALSE,NA
TRUE,0.4792,FALSE,NA
TRUE,0.4479,FALSE,NA
TRUE,0.518,FALSE,NA
TRUE,0.5287,FALSE,NA
TRUE,0.4533,FALSE,NA
TRUE,0.6404,FALSE,NA
FALSE,0.3239,FALSE,NA
FALSE,0.4702,FALSE,NA
TRUE,0.546,FALSE,NA
FALSE,0.4886,FALSE,NA
TRUE,0.5541,FALSE,NA
FALSE,0.4653,FALSE,NA
TRUE,0.4521,FALSE,NA
TRUE,0.4486,FALSE,NA
FALSE,0.4393,FALSE,NA
FALSE,0.4583,FALSE,NA
TRUE,0.4877,FALSE,NA
TRUE,0.5208,FALSE,NA
TRUE,0.4328,FALSE,NA
TRUE,0.4975,FALSE,NA
TRUE,0.768,FALSE,NA
FALSE,0.4285,FALSE,NA
TRUE,0.5203,FALSE,NA
TRUE,0.3796,FALSE,NA
TRUE,0.4541,FALSE,NA
FALSE,0.4003,FALSE,NA
TRUE,0.5567,FALSE,NA
FALSE,0.5601,FALSE,NA
TRUE,0.4824,FALSE,NA
