"correct","time_1","double_response","time_2"
FALSE,0.7111,FALSE,NA
TRUE,0.8108,FALSE,NA
TRUE,0.8112,FALSE,NA
FALSE,0.5562,FALSE,NA
TRUE,0.6332,FALSE,NA
FALSE,0.438,FALSE,NA
TRUE,0.5743,FALSE,NA
TRUE,0.4442,FALSE,NA
TRUE,0.4685,FALSE,NA
FALSE,0.4405,FALSE,NA
TRUE,0.534,FALSE,NA
TRUE,0.3627,FALSE,NA
TRUE,0.587,FALSE,NA
TRUE,0.8966,FALSE,NA
TRUE,0.7782,FALSE,NA
TRUE,0.9743,FALSE,NA
TRUE,0.6868,FALSE,NA
TRUE,0.7365,FALSE,NA
TRUE,0.6397,FALSE,NA
TRUE,0.7045,FALSE,NA
TRUE,0.664,FALSE,NA
TRUE,0.6027,FALSE,NA
TRUE,0.5631,FALSE,NA
TRUE,0.5682,FALSE,NA
TRUE,0.5686,FALSE,NA
TRUE,0.5679,FALSE,NA
TRUE,0.4991,FALSE,NA
TRUE,0.4559,FALSE,NA
TRUE,0.4762,FALSE,NA
TRUE,0.4479,FALSE,NA
TRUE,0.6334,FALSE,NA
TRUE,0.6014,FALSE,NA
TRUE,0.7007,FALSE,NA
TRUE,0.5035,FALSE,NA
TRUE,0.4747,FALSE,NA
FALSE,0.4301,FALSE,NA
TRUE,0.5226,FALSE,NA
TRUE,0.7444,FALSE,NA
TRUE,0.494,FALSE,NA
TRUE,0.7285,FALSE,NA
FALSE,0.4735,FALSE,NA
TRUE,0.7774,FALSE,NA
TRUE,0.831,FALSE,NA
TRUE,0.5787,FALSE,NA
TRUE,0.7062,FALSE,NA
TRUE,0.6886,FALSE,NA
FALSE,0.463,FALSE,NA
TRUE,0.5687,FALSE,NA
TRUE,0.8233,FALSE,NA
TRUE,0.5132,FALSE,NA
TRUE,0.5469,FALSE,NA
TRUE,0.3201,FALSE,NA
FALSE,0.3081,FALSE,NA
TRUE,0.6469,FALSE,NA
FALSE,0.3516,FALSE,NA
FALSE,0.8734,FALSE,NA
TRUE,0.7334,FALSE,NA
TRUE,0.6931,FALSE,NA
TRUE,0.9177,FALSE,NA
FALSE,0.5993,FALSE,NA
TRUE,1.1571,FALSE,NA
TRUE,0.6402,FALSE,NA
TRUE,1.3185,FALSE,NA
TRUE,0.5831,FALSE,NA
TRUE,0.6235,FALSE,NA
FALSE,0.7022,FALSE,NA
TRUE,0.5285,FALSE,NA
FALSE,0.5632,FALSE,NA
TRUE,0.6406,FALSE,NA
TRUE,0.8157,FALSE,NA
FALSE,0.5878,FALSE,NA
FALSE,0.7511,FALSE,NA
TRUE,0.6278,FALSE,NA
TRUE,0.5645,FALSE,NA
TRUE,0.6859,FALSE,NA
TRUE,0.5378,FALSE,NA
TRUE,0.4993,FALSE,NA
TRUE,0.4875,FALSE,NA
FALSE,1.0356,FALSE,NA
TRUE,0.6259,FALSE,NA
FALSE,0.7631,FALSE,NA
TRUE,0.8612,FALSE,NA
FALSE,0.5879,FALSE,NA
FALSE,0.5339,FALSE,NA
TRUE,0.6161,FALSE,NA
TRUE,0.5783,FALSE,NA
TRUE,0.5775,FALSE,NA
TRUE,0.8232,FALSE,NA
FALSE,0.5654,FALSE,NA
FALSE,0.9013,FALSE,NA
TRUE,0.5044,FALSE,NA
TRUE,0.6449,FALSE,NA
TRUE,0.663,FALSE,NA
FALSE,0.6408,FALSE,NA
TRUE,0.5734,FALSE,NA
TRUE,0.5498,FALSE,NA
TRUE,0.3814,FALSE,NA
TRUE,0.5182,FALSE,NA
TRUE,0.4626,FALSE,NA
TRUE,0.3476,FALSE,NA
TRUE,0.3745,FALSE,NA
FALSE,0.3134,FALSE,NA
FALSE,0.517,FALSE,NA
TRUE,0.497,FALSE,NA
FALSE,0.5336,FALSE,NA
TRUE,0.9223,FALSE,NA
TRUE,0.6345,FALSE,NA
TRUE,0.5492,FALSE,NA
FALSE,0.5628,FALSE,NA
FALSE,0.9511,FALSE,NA
TRUE,0.4477,FALSE,NA
TRUE,0.5287,FALSE,NA
TRUE,0.3579,FALSE,NA
FALSE,0.4473,FALSE,NA
TRUE,0.656,FALSE,NA
TRUE,0.7472,FALSE,NA
TRUE,0.6499,FALSE,NA
TRUE,0.8171,FALSE,NA
TRUE,0.7724,FALSE,NA
FALSE,0.5892,FALSE,NA
TRUE,0.6447,FALSE,NA
TRUE,0.6478,FALSE,NA
TRUE,0.6612,FALSE,NA
TRUE,0.8431,FALSE,NA
TRUE,0.5759,FALSE,NA
TRUE,0.4258,FALSE,NA
TRUE,0.4092,FALSE,NA
TRUE,0.4979,FALSE,NA
TRUE,0.5368,FALSE,NA
TRUE,0.5079,FALSE,NA
TRUE,0.3885,FALSE,NA
TRUE,0.6254,FALSE,NA
TRUE,0.4523,FALSE,NA
FALSE,0.5487,FALSE,NA
FALSE,0.521,FALSE,NA
TRUE,0.6509,FALSE,NA
TRUE,0.6171,FALSE,NA
FALSE,0.6899,FALSE,NA
TRUE,0.5091,FALSE,NA
TRUE,0.7108,FALSE,NA
TRUE,0.4391,FALSE,NA
TRUE,0.4068,FALSE,NA
FALSE,0.3033,FALSE,NA
TRUE,0.4607,FALSE,NA
TRUE,0.5647,FALSE,NA
TRUE,0.5104,FALSE,NA
TRUE,0.4374,FALSE,NA
FALSE,0.43,FALSE,NA
TRUE,0.4754,FALSE,NA
FALSE,0.4636,FALSE,NA
FALSE,0.5046,FALSE,NA
TRUE,0.4949,FALSE,NA
TRUE,0.5787,FALSE,NA
FALSE,0.3758,FALSE,NA
TRUE,0.5546,FALSE,NA
TRUE,0.7155,FALSE,NA
FALSE,0.4938,FALSE,NA
TRUE,0.4898,FALSE,NA
TRUE,0.5726,FALSE,NA
TRUE,0.4543,FALSE,NA
FALSE,0.3604,FALSE,NA
TRUE,0.6379,FALSE,NA
FALSE,0.4397,FALSE,NA
TRUE,0.4894,FALSE,NA
FALSE,0.5567,FALSE,NA
TRUE,0.8252,FALSE,NA
TRUE,0.468,FALSE,NA
TRUE,0.3755,FALSE,NA
TRUE,0.4214,FALSE,NA
TRUE,0.7226,FALSE,NA
TRUE,0.6034,FALSE,NA
FALSE,0.4502,FALSE,NA
TRUE,0.7195,FALSE,NA
TRUE,0.4572,FALSE,NA
FALSE,0.4572,FALSE,NA
FALSE,0.7581,FALSE,NA
TRUE,0.5791,FALSE,NA
TRUE,0.4063,FALSE,NA
TRUE,0.3626,FALSE,NA
FALSE,0.2957,FALSE,NA
TRUE,0.4943,FALSE,NA
TRUE,0.5869,FALSE,NA
TRUE,0.3853,FALSE,NA
TRUE,0.6783,FALSE,NA
TRUE,0.3494,FALSE,NA
FALSE,0.4824,FALSE,NA
TRUE,0.4556,FALSE,NA
FALSE,0.3915,FALSE,NA
TRUE,0.7067,FALSE,NA
TRUE,0.4552,FALSE,NA
TRUE,0.3482,FALSE,NA
FALSE,0.5765,FALSE,NA
TRUE,0.5483,FALSE,NA
TRUE,0.4898,FALSE,NA
TRUE,0.4304,FALSE,NA
TRUE,0.3735,FALSE,NA
FALSE,0.3502,FALSE,NA
TRUE,0.3387,FALSE,NA
FALSE,0.3919,FALSE,NA
FALSE,0.592,FALSE,NA
FALSE,0.6796,FALSE,NA
TRUE,0.6248,FALSE,NA
TRUE,0.6189,FALSE,NA
TRUE,0.4844,FALSE,NA
TRUE,0.4159,FALSE,NA
TRUE,0.4276,FALSE,NA
FALSE,0.3202,FALSE,NA
TRUE,0.2946,FALSE,NA
TRUE,0.6665,FALSE,NA
TRUE,0.5622,FALSE,NA
FALSE,0.4408,FALSE,NA
FALSE,0.4029,FALSE,NA
TRUE,0.4909,FALSE,NA
TRUE,0.4825,FALSE,NA
FALSE,0.3034,FALSE,NA
TRUE,0.5708,FALSE,NA
TRUE,0.8158,FALSE,NA
TRUE,0.7051,FALSE,NA
TRUE,0.4821,FALSE,NA
TRUE,0.5738,FALSE,NA
FALSE,1.0374,FALSE,NA
TRUE,0.6621,FALSE,NA
TRUE,0.4998,FALSE,NA
FALSE,0.4504,FALSE,NA
TRUE,0.6797,FALSE,NA
TRUE,0.3947,FALSE,NA
FALSE,0.3314,FALSE,NA
FALSE,0.3965,FALSE,NA
TRUE,0.626,FALSE,NA
TRUE,0.5608,FALSE,NA
TRUE,0.4758,FALSE,NA
TRUE,0.3967,FALSE,NA
FALSE,0.3099,FALSE,NA
TRUE,0.4231,FALSE,NA
TRUE,0.5706,FALSE,NA
TRUE,0.457,FALSE,NA
TRUE,0.4885,FALSE,NA
TRUE,0.4463,FALSE,NA
TRUE,0.5508,FALSE,NA
TRUE,0.4391,FALSE,NA
FALSE,0.3359,FALSE,NA
TRUE,0.5695,FALSE,NA
TRUE,0.477,FALSE,NA
TRUE,0.5648,FALSE,NA
TRUE,0.6067,FALSE,NA
FALSE,0.387,FALSE,NA
FALSE,0.4472,FALSE,NA
FALSE,0.6479,TRUE,0.1617
TRUE,0.7855,FALSE,NA
FALSE,0.5192,FALSE,NA
FALSE,0.5584,FALSE,NA
FALSE,0.5764,FALSE,NA
TRUE,0.7913,FALSE,NA
TRUE,0.4875,FALSE,NA
TRUE,0.3598,FALSE,NA
FALSE,0.3512,FALSE,NA
FALSE,0.3861,FALSE,NA
FALSE,0.5065,FALSE,NA
TRUE,0.4725,FALSE,NA
FALSE,0.3221,FALSE,NA
TRUE,0.5938,FALSE,NA
TRUE,0.5146,FALSE,NA
FALSE,0.297,FALSE,NA
FALSE,0.4108,FALSE,NA
TRUE,0.5319,FALSE,NA
TRUE,0.5083,FALSE,NA
TRUE,0.4959,FALSE,NA
TRUE,0.5468,FALSE,NA
FALSE,0.5462,TRUE,0.0715
TRUE,0.6811,FALSE,NA
TRUE,0.3452,FALSE,NA
TRUE,0.3664,FALSE,NA
TRUE,0.3464,FALSE,NA
FALSE,0.2918,FALSE,NA
FALSE,0.451,FALSE,NA
TRUE,0.8223,FALSE,NA
TRUE,0.5431,FALSE,NA
TRUE,0.3602,FALSE,NA
TRUE,0.3993,FALSE,NA
FALSE,0.3244,FALSE,NA
TRUE,0.4305,FALSE,NA
TRUE,0.3818,FALSE,NA
TRUE,0.2941,FALSE,NA
TRUE,0.2101,FALSE,NA
FALSE,0.2425,FALSE,NA
TRUE,0.3428,FALSE,NA
FALSE,0.2742,FALSE,NA
FALSE,0.3818,FALSE,NA
TRUE,0.7137,FALSE,NA
TRUE,0.3598,FALSE,NA
TRUE,0.2654,FALSE,NA
TRUE,0.2755,FALSE,NA
TRUE,0.3352,FALSE,NA
FALSE,0.3689,FALSE,NA
TRUE,0.4629,FALSE,NA
TRUE,0.3919,FALSE,NA
TRUE,0.6287,FALSE,NA
TRUE,0.5355,FALSE,NA
TRUE,0.5618,FALSE,NA
TRUE,0.3608,FALSE,NA
FALSE,0.3974,FALSE,NA
TRUE,0.4885,FALSE,NA
TRUE,0.5469,FALSE,NA
TRUE,0.4802,FALSE,NA
TRUE,0.5468,FALSE,NA
FALSE,0.4588,FALSE,NA
FALSE,0.5134,FALSE,NA
TRUE,0.4965,FALSE,NA
TRUE,0.5065,FALSE,NA
TRUE,0.5114,FALSE,NA
FALSE,0.3983,FALSE,NA
TRUE,0.7048,FALSE,NA
TRUE,0.5207,FALSE,NA
TRUE,0.3583,FALSE,NA
TRUE,0.3635,FALSE,NA
TRUE,0.4031,FALSE,NA
FALSE,0.5637,FALSE,NA
FALSE,0.4294,FALSE,NA
TRUE,0.7889,FALSE,NA
FALSE,0.4512,FALSE,NA
TRUE,0.4269,FALSE,NA
FALSE,0.628,FALSE,NA
TRUE,0.6853,FALSE,NA
TRUE,0.316,FALSE,NA
TRUE,0.3385,FALSE,NA
TRUE,0.5011,FALSE,NA
FALSE,0.5042,FALSE,NA
FALSE,0.8109,FALSE,NA
TRUE,0.6451,FALSE,NA
TRUE,0.5945,FALSE,NA
TRUE,0.4651,FALSE,NA
FALSE,0.3206,FALSE,NA
TRUE,0.6615,FALSE,NA
TRUE,0.5569,FALSE,NA
TRUE,0.4211,FALSE,NA
TRUE,0.3931,FALSE,NA
FALSE,0.3824,FALSE,NA
TRUE,0.6144,FALSE,NA
TRUE,0.5194,FALSE,NA
TRUE,0.5224,FALSE,NA
TRUE,0.4038,FALSE,NA
TRUE,0.4041,FALSE,NA
FALSE,0.4557,FALSE,NA
TRUE,0.6862,FALSE,NA
TRUE,0.5664,FALSE,NA
TRUE,0.4649,FALSE,NA
FALSE,0.4916,FALSE,NA
TRUE,0.4208,FALSE,NA
FALSE,0.2696,FALSE,NA
TRUE,0.5113,FALSE,NA
FALSE,0.3406,FALSE,NA
TRUE,0.5215,FALSE,NA
TRUE,0.6497,FALSE,NA
TRUE,0.5062,FALSE,NA
FALSE,0.3859,FALSE,NA
FALSE,0.4203,FALSE,NA
FALSE,0.6662,FALSE,NA
FALSE,0.2287,FALSE,NA
TRUE,0.6189,FALSE,NA
TRUE,0.6008,FALSE,NA
FALSE,0.342,FALSE,NA
TRUE,0.3289,FALSE,NA
TRUE,0.3059,FALSE,NA
TRUE,0.2294,FALSE,NA
TRUE,0.2833,FALSE,NA
TRUE,0.2007,FALSE,NA
TRUE,0.2071,FALSE,NA
TRUE,0.2381,FALSE,NA
FALSE,0.4458,FALSE,NA
TRUE,0.4605,FALSE,NA
FALSE,0.2932,FALSE,NA
TRUE,0.4868,FALSE,NA
TRUE,0.424,FALSE,NA
FALSE,0.3834,FALSE,NA
TRUE,0.6648,FALSE,NA
TRUE,0.6032,FALSE,NA
TRUE,0.6693,FALSE,NA
TRUE,0.3555,FALSE,NA
FALSE,0.2752,FALSE,NA
FALSE,0.4122,FALSE,NA
FALSE,0.5388,FALSE,NA
FALSE,0.4493,FALSE,NA
FALSE,0.37,FALSE,NA
TRUE,0.6306,FALSE,NA
TRUE,0.5773,FALSE,NA
TRUE,0.3472,FALSE,NA
FALSE,0.2737,FALSE,NA
TRUE,0.5491,FALSE,NA
TRUE,0.3282,FALSE,NA
FALSE,0.3192,FALSE,NA
TRUE,0.5527,FALSE,NA
TRUE,0.5145,FALSE,NA
TRUE,0.3775,FALSE,NA
TRUE,0.2966,FALSE,NA
TRUE,0.3315,FALSE,NA
FALSE,0.3311,FALSE,NA
TRUE,0.5122,FALSE,NA
TRUE,0.3092,FALSE,NA
TRUE,0.2929,FALSE,NA
TRUE,0.6511,FALSE,NA
FALSE,0.3789,FALSE,NA
TRUE,0.7438,FALSE,NA
TRUE,0.4614,FALSE,NA
FALSE,0.3493,FALSE,NA
TRUE,0.4158,FALSE,NA
FALSE,0.656,FALSE,NA
TRUE,0.3561,FALSE,NA
FALSE,0.3409,FALSE,NA
TRUE,0.4643,FALSE,NA
TRUE,0.3885,FALSE,NA
TRUE,0.5292,FALSE,NA
TRUE,0.3553,FALSE,NA
TRUE,0.3845,FALSE,NA
TRUE,0.3927,FALSE,NA
TRUE,0.4614,FALSE,NA
TRUE,0.605,FALSE,NA
TRUE,0.3276,FALSE,NA
FALSE,0.3782,FALSE,NA
TRUE,0.488,FALSE,NA
TRUE,0.4661,FALSE,NA
FALSE,0.264,FALSE,NA
FALSE,0.4254,FALSE,NA
TRUE,0.5294,FALSE,NA
TRUE,0.5437,FALSE,NA
TRUE,0.4086,FALSE,NA
TRUE,0.3827,FALSE,NA
TRUE,0.322,FALSE,NA
TRUE,0.4741,FALSE,NA
TRUE,0.5322,FALSE,NA
TRUE,0.4317,FALSE,NA
TRUE,0.3864,FALSE,NA
TRUE,0.4427,FALSE,NA
TRUE,0.4103,FALSE,NA
FALSE,0.4337,FALSE,NA
TRUE,0.5632,FALSE,NA
TRUE,0.6427,FALSE,NA
TRUE,0.5561,FALSE,NA
TRUE,0.4554,FALSE,NA
TRUE,0.5841,FALSE,NA
TRUE,0.6003,FALSE,NA
TRUE,0.4177,FALSE,NA
TRUE,0.3687,FALSE,NA
FALSE,0.3103,FALSE,NA
TRUE,0.4839,FALSE,NA
TRUE,0.5124,FALSE,NA
TRUE,0.628,FALSE,NA
TRUE,0.6015,FALSE,NA
FALSE,0.4465,FALSE,NA
TRUE,0.6952,FALSE,NA
TRUE,0.6166,FALSE,NA
TRUE,0.4543,FALSE,NA
TRUE,0.5037,FALSE,NA
FALSE,0.476,FALSE,NA
TRUE,0.4532,FALSE,NA
TRUE,0.6089,FALSE,NA
TRUE,0.4909,FALSE,NA
FALSE,0.5875,FALSE,NA
TRUE,0.5449,FALSE,NA
TRUE,0.4368,FALSE,NA
TRUE,0.525,FALSE,NA
TRUE,0.4649,FALSE,NA
TRUE,0.3997,FALSE,NA
FALSE,0.2828,FALSE,NA
TRUE,0.7178,FALSE,NA
FALSE,0.2872,FALSE,NA
TRUE,0.428,FALSE,NA
TRUE,0.2874,FALSE,NA
TRUE,0.4704,FALSE,NA
TRUE,0.2937,FALSE,NA
FALSE,0.4215,FALSE,NA
FALSE,0.4855,FALSE,NA
TRUE,0.5883,FALSE,NA
TRUE,0.5807,FALSE,NA
FALSE,0.4695,FALSE,NA
TRUE,0.5463,FALSE,NA
TRUE,0.3458,FALSE,NA
FALSE,0.3388,FALSE,NA
TRUE,0.3913,FALSE,NA
FALSE,0.3624,FALSE,NA
TRUE,0.5904,FALSE,NA
FALSE,0.4577,FALSE,NA
TRUE,0.6208,FALSE,NA
FALSE,0.3788,FALSE,NA
TRUE,0.6057,FALSE,NA
TRUE,0.3686,FALSE,NA
TRUE,0.5405,FALSE,NA
FALSE,0.3737,FALSE,NA
FALSE,0.2649,FALSE,NA
TRUE,0.5103,FALSE,NA
TRUE,0.3958,FALSE,NA
FALSE,0.2657,FALSE,NA
TRUE,0.426,FALSE,NA
FALSE,0.4521,FALSE,NA
FALSE,0.5051,FALSE,NA
TRUE,0.6293,FALSE,NA
TRUE,0.6973,FALSE,NA
TRUE,0.4144,FALSE,NA
FALSE,0.496,FALSE,NA
TRUE,0.6572,FALSE,NA
TRUE,0.4864,FALSE,NA
TRUE,1.0207,FALSE,NA
TRUE,0.4953,FALSE,NA
FALSE,0.3527,FALSE,NA
TRUE,0.0796,FALSE,NA
FALSE,0.9005,FALSE,NA
TRUE,0.5423,FALSE,NA
FALSE,0.275,FALSE,NA
TRUE,0.3751,FALSE,NA
FALSE,0.3913,FALSE,NA
TRUE,0.5715,FALSE,NA
TRUE,0.5877,FALSE,NA
FALSE,0.3499,FALSE,NA
TRUE,0.4746,FALSE,NA
TRUE,0.3325,FALSE,NA
TRUE,0.3334,FALSE,NA
TRUE,0.4009,FALSE,NA
FALSE,0.2639,FALSE,NA
TRUE,0.3988,FALSE,NA
TRUE,0.2457,FALSE,NA
TRUE,0.3238,FALSE,NA
TRUE,0.4742,FALSE,NA
FALSE,0.4027,FALSE,NA
TRUE,0.5128,FALSE,NA
TRUE,0.4274,FALSE,NA
TRUE,0.4162,FALSE,NA
TRUE,0.4448,FALSE,NA
TRUE,0.5002,FALSE,NA
TRUE,0.445,FALSE,NA
FALSE,0.3093,FALSE,NA
FALSE,0.5388,FALSE,NA
FALSE,0.4439,FALSE,NA
FALSE,0.5504,FALSE,NA
TRUE,0.4696,FALSE,NA
TRUE,0.5736,FALSE,NA
TRUE,0.4632,FALSE,NA
TRUE,0.384,FALSE,NA
TRUE,0.4183,FALSE,NA
TRUE,0.5133,FALSE,NA
TRUE,0.6366,FALSE,NA
TRUE,0.5488,FALSE,NA
TRUE,0.2893,FALSE,NA
FALSE,0.4716,FALSE,NA
TRUE,0.4265,FALSE,NA
TRUE,0.3913,FALSE,NA
FALSE,0.4161,FALSE,NA
TRUE,0.6731,FALSE,NA
TRUE,0.3987,FALSE,NA
FALSE,0.4154,FALSE,NA
TRUE,0.7712,FALSE,NA
TRUE,0.4838,FALSE,NA
FALSE,0.3669,FALSE,NA
FALSE,0.4389,FALSE,NA
FALSE,0.4669,FALSE,NA
FALSE,0.3601,FALSE,NA
TRUE,0.456,FALSE,NA
FALSE,0.4862,FALSE,NA
FALSE,0.323,FALSE,NA
FALSE,0.7759,FALSE,NA
TRUE,0.5182,FALSE,NA
TRUE,0.3058,FALSE,NA
TRUE,0.4334,FALSE,NA
FALSE,0.3712,FALSE,NA
TRUE,0.4136,FALSE,NA
TRUE,0.5297,FALSE,NA
TRUE,0.5226,FALSE,NA
TRUE,0.3824,FALSE,NA
TRUE,0.2255,FALSE,NA
FALSE,0.281,FALSE,NA
TRUE,0.4477,FALSE,NA
TRUE,0.2809,FALSE,NA
FALSE,0.3478,FALSE,NA
FALSE,0.4063,FALSE,NA
TRUE,0.4867,FALSE,NA
TRUE,0.3932,FALSE,NA
FALSE,0.4765,FALSE,NA
FALSE,0.4415,FALSE,NA
TRUE,0.4337,FALSE,NA
TRUE,0.244,FALSE,NA
FALSE,0.2622,FALSE,NA
TRUE,0.5253,FALSE,NA
TRUE,0.4464,FALSE,NA
TRUE,0.3505,FALSE,NA
FALSE,0.2906,FALSE,NA
TRUE,0.5187,FALSE,NA
TRUE,0.5025,FALSE,NA
TRUE,0.4891,FALSE,NA
FALSE,0.3722,FALSE,NA
TRUE,0.5297,FALSE,NA
TRUE,0.4728,FALSE,NA
TRUE,0.4288,FALSE,NA
TRUE,0.4219,FALSE,NA
FALSE,0.2928,FALSE,NA
TRUE,0.3712,FALSE,NA
FALSE,0.2508,FALSE,NA
FALSE,0.2542,FALSE,NA
TRUE,0.2783,FALSE,NA
FALSE,0.2879,FALSE,NA
TRUE,0.4899,FALSE,NA
FALSE,0.3305,FALSE,NA
TRUE,0.4351,FALSE,NA
TRUE,0.4636,FALSE,NA
FALSE,0.4455,FALSE,NA
TRUE,0.4954,FALSE,NA
FALSE,0.1692,FALSE,NA
FALSE,0.4074,FALSE,NA
TRUE,0.5913,FALSE,NA
TRUE,0.6531,FALSE,NA
